transaction_id,account_id,transaction_type,amount,transaction_date,method
6372,86,Deposit,111092.21,25-07-2024 23:21,UPI
6373,702,Deposit,72579.45,14-07-2024 01:54,IMPS
6374,584,Transfer,2735.18,12-04-2025 20:06,IMPS
6375,710,Deposit,92861.33,08-11-2023 05:19,IMPS
6376,1101,Withdrawal,150383.23,12-05-2025 06:10,Cash
6377,92,Withdrawal,197572.64,08-05-2024 01:53,UPI
6378,786,Transfer,64441.43,16-07-2025 06:43,NEFT
6379,425,Transfer,50317.83,08-08-2025 22:15,UPI
6380,990,Withdrawal,116937.15,02-06-2025 13:42,UPI
6381,158,Deposit,131606.43,23-09-2024 03:55,Cash
6382,1071,Deposit,33800.3,15-04-2024 15:45,IMPS
6383,845,Withdrawal,29513.06,13-12-2023 13:14,UPI
6384,850,Deposit,193892.44,17-01-2024 01:43,IMPS
6385,1091,Transfer,120132.88,29-09-2023 07:42,NEFT
6386,44,Withdrawal,104164.85,30-11-2024 19:10,UPI
6387,1037,Withdrawal,38322.84,15-12-2023 04:08,IMPS
6388,1112,Deposit,8269.72,19-11-2024 01:44,UPI
6389,197,Transfer,148845.95,25-09-2023 08:28,Cash
6390,244,Withdrawal,57211.98,21-02-2024 00:13,Cash
6391,1181,Withdrawal,72578.58,28-08-2024 01:26,IMPS
6392,930,Deposit,131295.57,29-10-2024 12:14,UPI
6393,329,Transfer,179880.87,28-12-2024 16:05,IMPS
6394,1019,Transfer,104583.9,05-03-2024 19:01,NEFT
6395,1346,Deposit,838.34,17-10-2024 07:48,NEFT
6396,115,Transfer,64068,01-02-2025 18:36,Cash
6397,1088,Transfer,102909.16,21-01-2024 15:09,IMPS
6398,1339,Deposit,114153.25,26-06-2024 07:51,NEFT
6399,115,Deposit,129375.9,07-07-2025 17:31,NEFT
6400,1303,Deposit,194217.7,21-07-2025 05:46,Cash
6401,29,Deposit,147392.05,05-01-2024 05:58,IMPS
6402,1297,Transfer,109772.38,30-05-2025 03:28,IMPS
6403,153,Deposit,91903.4,11-11-2024 11:56,Cash
6404,9,Withdrawal,185625.55,04-03-2025 01:06,NEFT
6405,168,Deposit,169876.38,22-12-2024 00:06,Cash
6406,981,Deposit,139988.79,21-01-2025 16:48,Cash
6407,1301,Withdrawal,36440.48,30-04-2024 04:46,NEFT
6408,462,Transfer,193324.62,27-09-2023 19:40,UPI
6409,740,Withdrawal,18545.32,18-05-2024 21:58,UPI
6410,450,Withdrawal,108222.39,09-03-2024 20:41,NEFT
6411,491,Withdrawal,155809.99,18-12-2024 07:16,Cash
6412,841,Withdrawal,164358.29,03-04-2024 00:49,IMPS
6413,834,Withdrawal,124609.22,17-05-2025 02:16,UPI
6414,708,Withdrawal,185577.43,03-07-2024 15:33,NEFT
6415,1067,Deposit,92087.62,23-12-2023 23:35,NEFT
6416,882,Deposit,130787.3,01-08-2024 11:52,UPI
6417,540,Withdrawal,124972.29,08-10-2023 06:43,UPI
6418,352,Deposit,176792.3,08-01-2024 08:03,NEFT
6419,120,Withdrawal,135894,27-07-2024 15:43,UPI
6420,467,Deposit,141715.04,08-01-2025 03:32,Cash
6421,212,Withdrawal,164802.02,17-05-2025 10:28,Cash
6422,933,Deposit,134252.65,27-03-2025 11:32,IMPS
6423,1229,Withdrawal,196887.7,05-06-2024 08:53,IMPS
6424,219,Transfer,51972.07,03-10-2024 09:46,Cash
6425,268,Withdrawal,99330.28,31-08-2024 18:56,IMPS
6426,1197,Deposit,118710.35,10-07-2024 05:06,UPI
6427,526,Transfer,108203.3,04-01-2024 23:15,UPI
6428,873,Withdrawal,149814.5,13-03-2025 00:36,Cash
6429,35,Transfer,13355.15,06-09-2025 04:31,UPI
6430,882,Withdrawal,98873.09,23-08-2024 13:22,UPI
6431,950,Transfer,116248.07,14-08-2024 08:58,IMPS
6432,306,Transfer,197514.49,02-12-2024 14:14,Cash
6433,417,Deposit,81056.91,06-05-2024 02:59,NEFT
6434,652,Transfer,52788.55,01-12-2024 06:11,Cash
6435,204,Withdrawal,41152.07,19-09-2025 14:49,UPI
6436,1227,Deposit,191901.02,02-11-2023 23:50,Cash
6437,1338,Withdrawal,15946.78,10-03-2024 16:52,NEFT
6438,758,Transfer,79889.71,22-02-2025 18:30,UPI
6439,737,Deposit,22991.81,21-04-2025 08:18,UPI
6440,1267,Transfer,169959.95,09-12-2023 18:05,UPI
6441,923,Transfer,175710.95,21-08-2024 01:37,UPI
6442,975,Deposit,185686.82,23-02-2024 14:26,Cash
6443,1411,Transfer,156849.18,31-07-2024 02:51,UPI
6444,1442,Transfer,153426.52,23-09-2024 02:22,UPI
6445,900,Transfer,165521.22,03-11-2024 13:04,UPI
6446,530,Withdrawal,77665.99,17-11-2023 02:42,UPI
6447,998,Deposit,9510.36,15-09-2024 08:57,NEFT
6448,1171,Deposit,96261.42,25-05-2024 21:02,NEFT
6449,1206,Transfer,111011.91,18-01-2024 05:29,Cash
6450,1261,Transfer,121378.41,14-04-2024 08:13,NEFT
6451,77,Deposit,55052.7,03-07-2025 02:18,Cash
6452,936,Transfer,60827.25,08-02-2025 01:55,Cash
6453,510,Deposit,48597.82,27-11-2024 00:42,IMPS
6454,1332,Deposit,84202.55,15-11-2023 05:11,IMPS
6455,192,Withdrawal,102255.39,04-04-2024 03:25,Cash
6456,182,Transfer,156609.82,12-06-2024 21:36,NEFT
6457,27,Deposit,67730.01,31-03-2024 17:37,Cash
6458,407,Deposit,160093.16,06-10-2024 18:33,Cash
6459,565,Deposit,147973.04,19-07-2024 12:55,NEFT
6460,290,Transfer,179769.71,12-08-2025 14:58,NEFT
6461,1229,Deposit,64648.63,19-04-2024 00:11,IMPS
6462,1096,Transfer,8637.35,23-01-2024 20:52,IMPS
6463,1455,Withdrawal,135256.22,09-01-2025 18:56,UPI
6464,1430,Withdrawal,25482.98,29-06-2025 18:49,UPI
6465,132,Transfer,95740.39,07-08-2025 00:25,NEFT
6466,721,Transfer,54842.31,28-10-2024 06:08,IMPS
6467,39,Withdrawal,9038.02,20-03-2024 19:23,IMPS
6468,879,Transfer,107525.24,03-05-2025 05:32,UPI
6469,206,Deposit,62341.53,12-01-2025 11:28,IMPS
6470,118,Withdrawal,190199.67,13-03-2024 04:15,UPI
6471,464,Deposit,187248.18,03-10-2023 00:08,IMPS
6472,993,Deposit,39770.58,04-03-2024 14:48,Cash
6473,456,Deposit,64927.44,20-01-2025 21:35,Cash
6474,1024,Transfer,120387.92,08-05-2025 16:09,UPI
6475,947,Transfer,127810.14,28-06-2024 02:50,Cash
6476,624,Transfer,89337.1,28-03-2024 19:14,UPI
6477,569,Deposit,46500.94,01-01-2025 17:05,IMPS
6478,34,Transfer,53475.22,04-07-2024 22:51,Cash
6479,72,Transfer,58455.31,07-01-2024 11:51,Cash
6480,1424,Withdrawal,114943.55,21-04-2025 07:02,IMPS
6481,875,Deposit,183004.39,19-03-2025 10:19,NEFT
6482,1019,Withdrawal,145153.28,09-08-2025 13:38,Cash
6483,1002,Withdrawal,162899.26,14-07-2025 18:36,UPI
6484,135,Withdrawal,43664.04,28-07-2024 14:14,NEFT
6485,1250,Transfer,63927.67,26-10-2023 13:45,NEFT
6486,1427,Withdrawal,101255.78,02-11-2024 12:26,NEFT
6487,18,Deposit,71077.94,12-02-2025 16:37,Cash
6488,69,Withdrawal,90655.9,14-11-2024 11:09,NEFT
6489,363,Transfer,182011.41,18-06-2024 15:58,NEFT
6490,876,Transfer,87892.53,17-02-2024 07:35,UPI
6491,407,Transfer,78761.21,11-02-2024 14:17,NEFT
6492,706,Transfer,7645.4,02-01-2025 05:37,UPI
6493,1301,Withdrawal,111886.2,11-06-2025 00:16,IMPS
6494,1385,Transfer,32819.12,01-12-2024 04:58,NEFT
6495,1008,Deposit,35092.56,05-07-2025 00:04,UPI
6496,1009,Withdrawal,170921.83,21-09-2024 15:07,IMPS
6497,809,Deposit,110043.04,07-08-2025 09:18,IMPS
6498,377,Transfer,49563.04,26-03-2024 00:19,Cash
6499,1058,Withdrawal,4890.8,06-05-2024 14:23,Cash
6500,171,Deposit,60048.23,24-03-2025 13:54,Cash
6501,81,Withdrawal,141832.9,27-07-2025 01:22,Cash
6502,538,Deposit,145458.37,17-10-2023 14:03,IMPS
6503,1199,Transfer,126474.68,05-12-2023 08:40,IMPS
6504,782,Transfer,56758.75,28-11-2023 10:40,UPI
6505,1253,Transfer,97462.53,08-04-2024 09:18,UPI
6506,955,Withdrawal,12822.04,17-01-2025 05:39,UPI
6507,1248,Withdrawal,2724.27,14-06-2025 00:42,NEFT
6508,1004,Deposit,15476.82,04-01-2025 00:55,UPI
6509,402,Withdrawal,112952.36,07-10-2024 19:43,UPI
6510,1040,Transfer,166842.42,04-07-2025 07:00,IMPS
6511,1183,Deposit,45662.52,05-04-2025 05:22,IMPS
6512,793,Withdrawal,133562.5,17-05-2024 16:57,Cash
6513,506,Transfer,177882.9,11-09-2024 18:31,IMPS
6514,393,Transfer,40758.79,05-06-2024 16:59,Cash
6515,241,Withdrawal,57631.53,22-04-2024 15:51,NEFT
6516,1304,Transfer,162091.94,11-04-2025 05:01,NEFT
6517,88,Transfer,81073.11,08-10-2024 07:04,NEFT
6518,255,Deposit,154153.04,27-02-2024 19:14,UPI
6519,1316,Deposit,85008,27-02-2025 01:27,IMPS
6520,533,Transfer,6011.07,30-07-2025 10:29,Cash
6521,782,Transfer,163852.09,13-02-2025 06:24,UPI
6522,108,Transfer,178149.27,07-09-2024 06:59,Cash
6523,534,Withdrawal,90538.74,20-07-2025 04:09,UPI
6524,140,Transfer,149276.35,17-09-2024 22:05,Cash
6525,260,Withdrawal,87157.93,22-10-2023 19:48,UPI
6526,1465,Deposit,27996.02,25-04-2024 02:06,IMPS
6527,606,Transfer,78891.85,07-05-2025 02:28,NEFT
6528,512,Withdrawal,34861.83,24-12-2024 04:56,UPI
6529,1088,Deposit,158707.42,14-01-2025 13:28,NEFT
6530,589,Deposit,136041.87,25-10-2023 02:03,NEFT
6531,859,Withdrawal,122782.34,14-12-2024 11:10,UPI
6532,1056,Deposit,179938.91,13-08-2024 00:49,NEFT
6533,1250,Transfer,87599.85,14-09-2024 12:13,Cash
6534,282,Transfer,44219.37,11-11-2024 21:50,Cash
6535,746,Withdrawal,71680.88,15-11-2023 20:01,UPI
6536,1270,Deposit,94923.16,04-01-2025 14:47,Cash
6537,948,Transfer,14526.15,21-05-2024 22:33,NEFT
6538,964,Transfer,60955.37,03-07-2024 07:42,Cash
6539,726,Deposit,54942.13,24-06-2025 06:46,UPI
6540,441,Transfer,32924.5,31-05-2025 04:27,NEFT
6541,1256,Withdrawal,12627.16,22-07-2024 13:21,IMPS
6542,1220,Withdrawal,181602.33,23-07-2025 06:14,Cash
6543,757,Withdrawal,28108.49,11-06-2024 09:58,Cash
6544,176,Deposit,22097.73,13-12-2024 17:17,Cash
6545,551,Deposit,97974.29,30-09-2024 09:30,NEFT
6546,1470,Withdrawal,43715.24,08-09-2024 05:12,IMPS
6547,1494,Transfer,180928.72,23-03-2024 02:52,Cash
6548,136,Transfer,126777.77,09-01-2025 14:55,IMPS
6549,1129,Transfer,151610.93,19-07-2024 03:05,NEFT
6550,1265,Withdrawal,137093.29,06-12-2023 05:11,Cash
6551,507,Withdrawal,162397.37,21-05-2025 19:36,IMPS
6552,1142,Transfer,9091.74,15-09-2025 01:37,NEFT
6553,1211,Transfer,64742.94,18-10-2023 11:00,NEFT
6554,548,Transfer,160336.17,20-02-2025 08:25,IMPS
6555,282,Deposit,145748.61,26-02-2024 22:05,NEFT
6556,1342,Withdrawal,155919.56,16-05-2025 18:48,IMPS
6557,723,Transfer,79926.11,10-03-2025 20:54,NEFT
6558,1065,Deposit,106735.67,05-04-2024 22:45,NEFT
6559,188,Transfer,258.65,10-10-2023 15:03,Cash
6560,406,Deposit,191344.74,16-06-2024 15:27,UPI
6561,923,Withdrawal,185037.77,23-09-2024 07:15,IMPS
6562,789,Withdrawal,146269.89,01-03-2024 19:43,UPI
6563,1261,Withdrawal,137358.88,29-08-2025 19:17,IMPS
6564,681,Transfer,165908.78,20-08-2025 20:47,NEFT
6565,1139,Withdrawal,18649.72,31-07-2024 23:02,IMPS
6566,1406,Transfer,156355.37,17-11-2024 16:15,Cash
6567,411,Transfer,103460.02,26-08-2025 05:48,IMPS
6568,1217,Deposit,12799.18,14-07-2025 12:09,UPI
6569,1484,Withdrawal,2891.41,12-04-2025 14:20,IMPS
6570,464,Withdrawal,48847.66,18-12-2024 01:32,Cash
6571,429,Transfer,87145.8,08-12-2023 03:23,UPI
6572,924,Transfer,38944.4,09-09-2025 16:03,IMPS
6573,78,Transfer,10414.5,02-11-2023 21:12,UPI
6574,1030,Transfer,139372.38,31-10-2024 03:57,Cash
6575,37,Deposit,17246.24,27-07-2025 04:22,NEFT
6576,1099,Transfer,16953.12,25-04-2025 10:14,UPI
6577,964,Deposit,50109.11,09-10-2023 19:19,Cash
6578,250,Withdrawal,107018.65,08-05-2024 23:23,NEFT
6579,1108,Transfer,20866.55,14-06-2025 13:20,UPI
6580,380,Withdrawal,159706.52,18-12-2023 04:30,UPI
6581,490,Transfer,91275.91,25-03-2025 07:31,UPI
6582,546,Transfer,134310.46,28-02-2025 23:25,IMPS
6583,984,Withdrawal,60308.34,14-10-2024 02:18,IMPS
6584,1241,Withdrawal,167806.01,10-08-2025 11:43,Cash
6585,386,Transfer,109628.39,24-05-2024 20:17,UPI
6586,874,Deposit,172758.6,22-08-2024 14:10,NEFT
6587,1,Deposit,184907.09,21-01-2025 12:08,UPI
6588,223,Withdrawal,188418.93,01-02-2025 13:22,NEFT
6589,847,Transfer,148634.89,26-04-2024 23:51,UPI
6590,1107,Withdrawal,6744.75,15-08-2025 17:34,NEFT
6591,983,Deposit,10940.54,08-03-2024 19:10,Cash
6592,887,Withdrawal,195363.68,18-10-2023 18:03,IMPS
6593,230,Transfer,3871.49,26-09-2024 03:27,IMPS
6594,1407,Deposit,33723.12,19-07-2025 14:36,UPI
6595,1151,Deposit,57926.29,31-03-2025 06:05,NEFT
6596,1276,Deposit,80802.79,01-09-2025 10:21,Cash
6597,518,Deposit,20709.05,27-01-2024 14:37,UPI
6598,717,Withdrawal,64019.72,10-06-2025 11:38,NEFT
6599,1228,Deposit,19180.15,13-12-2023 23:15,Cash
6600,1210,Withdrawal,178578.01,21-08-2025 12:10,NEFT
6601,935,Transfer,103909.43,08-03-2025 22:58,NEFT
6602,517,Deposit,170590.82,18-10-2024 17:09,IMPS
6603,18,Deposit,6398.28,17-02-2025 22:52,IMPS
6604,1390,Deposit,173825.29,01-06-2025 01:36,NEFT
6605,57,Deposit,133001.36,21-10-2024 08:21,UPI
6606,1160,Withdrawal,75618.37,12-09-2024 13:30,UPI
6607,1334,Deposit,192179.97,19-02-2025 03:11,UPI
6608,479,Deposit,22862.97,10-09-2024 16:55,NEFT
6609,561,Withdrawal,106883.6,07-06-2025 23:14,NEFT
6610,639,Deposit,115217.63,16-11-2023 05:23,NEFT
6611,728,Deposit,128384.3,03-03-2025 07:23,IMPS
6612,1424,Deposit,103452.93,04-04-2025 12:36,UPI
6613,790,Deposit,31748.94,18-08-2024 17:30,IMPS
6614,362,Withdrawal,166497.53,10-09-2025 04:49,Cash
6615,1264,Transfer,56733.32,14-12-2024 15:49,NEFT
6616,837,Deposit,60925.43,23-12-2024 23:54,Cash
6617,632,Withdrawal,154525.76,11-12-2023 11:29,IMPS
6618,1497,Transfer,88599.42,20-07-2024 21:12,UPI
6619,536,Deposit,52815.4,29-05-2024 21:31,Cash
6620,565,Withdrawal,38746,21-10-2024 09:18,NEFT
6621,1215,Transfer,10996.3,17-09-2024 10:33,IMPS
6622,283,Deposit,87509.36,11-02-2024 17:58,Cash
6623,1039,Transfer,134037.19,22-03-2024 00:29,NEFT
6624,1113,Withdrawal,132408.02,07-08-2024 17:29,IMPS
6625,1142,Deposit,124403.91,03-04-2024 04:11,NEFT
6626,296,Withdrawal,81012.7,20-05-2024 12:29,UPI
6627,486,Withdrawal,137702.74,08-05-2025 22:12,Cash
6628,1413,Withdrawal,74248.17,17-11-2023 14:45,IMPS
6629,998,Transfer,169427.82,25-12-2023 08:10,IMPS
6630,936,Withdrawal,152829.72,19-10-2023 00:37,Cash
6631,1249,Deposit,74009.42,15-04-2024 22:43,NEFT
6632,781,Transfer,102228.31,15-11-2024 00:45,Cash
6633,213,Withdrawal,60099.25,22-07-2025 08:18,IMPS
6634,511,Withdrawal,156572.98,07-06-2024 20:37,IMPS
6635,1024,Deposit,49917.8,30-08-2024 14:54,IMPS
6636,538,Deposit,57779.86,28-11-2024 22:29,Cash
6637,918,Withdrawal,184768.41,05-09-2025 13:00,Cash
6638,1418,Withdrawal,143963.87,31-03-2025 14:47,NEFT
6639,550,Withdrawal,41754.83,15-08-2024 00:42,Cash
6640,1162,Deposit,152401.68,07-09-2024 01:52,IMPS
6641,38,Transfer,50043.35,17-09-2025 20:23,IMPS
6642,1276,Deposit,175498.2,02-09-2025 05:03,Cash
6643,651,Withdrawal,184763.41,18-12-2023 20:44,NEFT
6644,1213,Withdrawal,20741.23,15-01-2024 01:23,Cash
6645,295,Deposit,31415.18,19-07-2024 04:45,Cash
6646,399,Transfer,139598.64,04-06-2024 15:47,Cash
6647,1180,Deposit,149014.84,13-06-2025 16:04,NEFT
6648,582,Withdrawal,54363.54,28-09-2024 16:14,IMPS
6649,254,Withdrawal,109750.9,16-03-2025 08:43,Cash
6650,159,Deposit,133784.3,26-01-2024 06:18,UPI
6651,809,Withdrawal,156979.97,23-11-2024 17:19,Cash
6652,1074,Transfer,107726.14,01-07-2025 07:12,IMPS
6653,549,Transfer,94130.74,14-11-2023 22:06,NEFT
6654,950,Transfer,121722.86,26-11-2024 20:04,UPI
6655,72,Withdrawal,19326.68,13-01-2024 15:31,NEFT
6656,725,Transfer,189273.47,08-07-2025 08:51,UPI
6657,6,Deposit,78790.92,14-05-2025 08:43,NEFT
6658,79,Transfer,92434.74,22-12-2024 22:47,UPI
6659,909,Deposit,4721.97,07-07-2025 15:08,NEFT
6660,274,Withdrawal,26246.66,24-12-2023 12:40,UPI
6661,1372,Withdrawal,138257.55,31-01-2024 06:14,UPI
6662,664,Deposit,54846.55,14-07-2025 22:55,Cash
6663,175,Withdrawal,191789.28,09-10-2024 03:34,UPI
6664,772,Transfer,179257.86,04-05-2025 23:55,Cash
6665,1379,Transfer,55092.19,03-12-2024 19:34,NEFT
6666,1246,Deposit,26449.8,20-01-2025 15:30,UPI
6667,371,Withdrawal,79706.56,03-02-2025 06:35,NEFT
6668,456,Transfer,153665.93,13-07-2025 16:31,Cash
6669,1281,Withdrawal,36870.31,11-11-2024 22:10,IMPS
6670,763,Deposit,149758.18,23-10-2024 09:35,NEFT
6671,1133,Withdrawal,168505.35,05-07-2024 05:08,IMPS
6672,1445,Withdrawal,150155.46,01-09-2025 08:17,NEFT
6673,675,Deposit,119609.8,08-02-2025 20:31,Cash
6674,406,Deposit,149635.44,29-01-2024 23:38,IMPS
6675,875,Deposit,43124.79,11-04-2024 17:23,IMPS
6676,1431,Transfer,169311.46,15-12-2024 15:39,UPI
6677,1,Transfer,22056.48,28-02-2025 11:09,Cash
6678,1359,Transfer,182217.54,19-12-2024 13:45,IMPS
6679,72,Transfer,92086.9,12-11-2023 19:52,Cash
6680,657,Withdrawal,197915.94,21-01-2025 05:05,UPI
6681,667,Withdrawal,136417.41,07-08-2025 00:23,NEFT
6682,772,Deposit,65794.45,03-08-2024 04:31,UPI
6683,1022,Deposit,21065.36,14-10-2023 04:44,Cash
6684,1388,Deposit,34044.67,31-01-2025 19:38,UPI
6685,1084,Deposit,80330.29,08-11-2024 15:53,NEFT
6686,1194,Transfer,120366.23,08-05-2024 02:14,UPI
6687,692,Deposit,39018.02,10-12-2023 17:49,NEFT
6688,1292,Withdrawal,194415.36,04-04-2025 15:06,NEFT
6689,518,Withdrawal,183536.61,17-03-2025 11:44,Cash
6690,263,Withdrawal,131392.61,20-06-2024 04:18,NEFT
6691,598,Transfer,54799.03,03-03-2025 06:35,UPI
6692,723,Withdrawal,9213.54,02-12-2024 07:10,IMPS
6693,439,Deposit,145701.24,20-05-2025 17:21,UPI
6694,934,Withdrawal,98775.4,10-06-2024 03:04,NEFT
6695,91,Deposit,14875.3,04-08-2025 06:48,IMPS
6696,918,Transfer,18319.07,05-07-2024 21:30,Cash
6697,418,Deposit,195066.38,21-02-2024 06:34,UPI
6698,92,Deposit,9607.37,19-09-2024 11:07,IMPS
6699,876,Transfer,179801.8,31-03-2025 03:20,NEFT
6700,696,Deposit,30189.37,18-03-2024 09:04,Cash
6701,1304,Withdrawal,185173.34,11-11-2023 01:33,Cash
6702,233,Transfer,199850.43,25-03-2025 14:54,UPI
6703,1265,Transfer,120484.12,02-06-2025 11:20,NEFT
6704,763,Withdrawal,28961.45,27-04-2024 03:20,NEFT
6705,1199,Withdrawal,100438.63,08-03-2024 17:49,IMPS
6706,1408,Withdrawal,110748.09,12-09-2024 02:39,NEFT
6707,1319,Deposit,41985.02,22-08-2025 13:30,NEFT
6708,894,Deposit,85150.87,12-08-2024 12:04,Cash
6709,575,Transfer,196875.54,28-02-2024 23:07,UPI
6710,116,Withdrawal,167482.95,29-12-2023 10:18,UPI
6711,109,Deposit,184164.06,08-11-2024 11:51,Cash
6712,708,Deposit,16059.51,30-05-2024 08:31,Cash
6713,414,Deposit,171057.02,06-07-2024 06:50,UPI
6714,1497,Withdrawal,23289.63,06-12-2024 08:35,NEFT
6715,510,Transfer,19642.44,02-08-2024 14:04,IMPS
6716,483,Deposit,199272.12,11-10-2024 20:21,IMPS
6717,603,Withdrawal,133834.48,11-10-2023 01:31,UPI
6718,1256,Deposit,194132.82,11-10-2024 02:17,UPI
6719,623,Withdrawal,18493.93,23-06-2025 06:32,NEFT
6720,944,Transfer,91929.38,28-12-2023 20:51,IMPS
6721,889,Withdrawal,27429.82,27-08-2024 04:01,Cash
6722,89,Transfer,15109.08,29-04-2025 17:50,NEFT
6723,1451,Withdrawal,95339.73,19-01-2025 10:49,IMPS
6724,403,Withdrawal,76174.82,03-07-2025 09:25,Cash
6725,1010,Deposit,121078.74,09-04-2024 13:07,NEFT
6726,474,Transfer,157744.74,09-04-2024 09:44,UPI
6727,906,Deposit,183602.34,22-11-2024 08:08,Cash
6728,543,Withdrawal,122971.77,28-03-2025 14:16,UPI
6729,540,Transfer,197176.1,09-09-2025 05:52,UPI
6730,1338,Transfer,199751.29,13-07-2025 07:45,NEFT
6731,1349,Deposit,128318.96,07-12-2023 07:01,UPI
6732,207,Withdrawal,56863.38,21-04-2024 14:40,UPI
6733,1357,Deposit,142026.3,28-04-2025 11:14,UPI
6734,102,Withdrawal,43637.22,18-05-2024 08:43,UPI
6735,66,Withdrawal,119402.71,25-09-2023 21:25,Cash
6736,451,Transfer,37190.67,27-09-2023 20:14,UPI
6737,851,Withdrawal,109618.71,09-11-2023 01:03,IMPS
6738,1028,Withdrawal,33527.42,25-04-2025 20:04,IMPS
6739,474,Deposit,151556.22,16-04-2025 10:18,Cash
6740,1264,Transfer,62446.39,22-04-2024 04:33,UPI
6741,733,Deposit,27872.24,22-10-2023 06:09,IMPS
6742,439,Withdrawal,97363.1,25-05-2025 08:24,UPI
6743,993,Transfer,93362.28,03-09-2024 10:25,IMPS
6744,176,Transfer,105189.79,07-07-2024 04:51,IMPS
6745,51,Withdrawal,78146.3,07-08-2024 19:40,IMPS
6746,314,Transfer,114085.6,29-10-2023 04:34,NEFT
6747,1459,Deposit,6222.04,17-01-2024 20:41,UPI
6748,411,Transfer,198082.73,27-03-2024 08:03,IMPS
6749,768,Withdrawal,90338.4,17-05-2025 11:47,Cash
6750,1263,Deposit,73187.5,24-07-2025 05:48,IMPS
6751,763,Deposit,170362.38,28-12-2023 16:45,NEFT
6752,1134,Withdrawal,127666.49,02-11-2023 16:19,UPI
6753,515,Withdrawal,31296.86,10-04-2025 11:42,Cash
6754,1367,Deposit,152108.29,17-08-2024 12:54,IMPS
6755,888,Withdrawal,73454.97,23-05-2024 17:46,IMPS
6756,365,Withdrawal,174805.55,18-05-2025 11:34,Cash
6757,705,Deposit,132701.03,25-10-2023 11:21,UPI
6758,376,Withdrawal,171818.38,03-09-2024 09:52,IMPS
6759,23,Deposit,167782.56,13-05-2025 05:21,UPI
6760,1425,Withdrawal,101897.88,07-01-2025 19:27,Cash
6761,1475,Deposit,52209.33,05-10-2024 19:51,Cash
6762,504,Deposit,175402.06,25-01-2024 13:24,UPI
6763,1052,Transfer,196095.05,20-12-2024 23:32,Cash
6764,456,Withdrawal,108344.93,08-08-2024 11:05,UPI
6765,1263,Transfer,54461.47,04-11-2024 04:15,UPI
6766,1417,Withdrawal,27201.56,21-04-2025 08:40,NEFT
6767,228,Deposit,94395.31,27-01-2024 10:33,NEFT
6768,1435,Deposit,100350.29,08-02-2024 04:43,UPI
6769,1217,Deposit,70299.75,15-04-2025 10:50,NEFT
6770,1246,Deposit,45950.76,03-12-2024 12:11,NEFT
6771,1116,Deposit,35080.35,19-10-2024 01:24,NEFT
6772,1175,Withdrawal,2732.88,19-02-2025 02:35,IMPS
6773,1495,Withdrawal,65415.76,21-08-2025 22:06,NEFT
6774,821,Transfer,38601.69,06-06-2024 14:21,IMPS
6775,1414,Deposit,357.64,28-04-2025 00:29,UPI
6776,566,Deposit,145285.35,31-05-2025 07:40,IMPS
6777,235,Withdrawal,121107.38,18-05-2024 10:11,UPI
6778,392,Deposit,74667.84,21-01-2024 15:29,UPI
6779,1119,Transfer,23180.7,10-09-2024 08:08,NEFT
6780,370,Withdrawal,133436.07,10-09-2025 18:29,IMPS
6781,943,Deposit,63805.02,02-03-2024 05:45,Cash
6782,1339,Deposit,33029.92,22-04-2025 23:00,NEFT
6783,371,Deposit,158329.98,18-04-2024 19:27,Cash
6784,1002,Withdrawal,23620.27,12-04-2024 00:15,IMPS
6785,583,Withdrawal,111349.26,24-12-2024 09:09,UPI
6786,5,Transfer,151858.26,29-03-2025 12:33,NEFT
6787,266,Deposit,25612.39,05-10-2024 04:07,UPI
6788,825,Deposit,4843.55,14-12-2024 07:26,IMPS
6789,440,Deposit,124449.73,24-06-2025 05:54,IMPS
6790,1387,Deposit,60326.33,21-04-2025 13:39,IMPS
6791,148,Deposit,157350,01-01-2025 13:13,UPI
6792,436,Transfer,52601.14,18-01-2024 00:30,Cash
6793,793,Transfer,82057.08,20-08-2025 04:14,Cash
6794,548,Withdrawal,146579.5,26-07-2025 01:28,NEFT
6795,787,Transfer,7378.89,11-07-2024 06:35,UPI
6796,1272,Transfer,102036.88,22-12-2023 09:12,NEFT
6797,1426,Deposit,77166.62,04-06-2025 03:37,IMPS
6798,19,Withdrawal,196269.63,17-07-2025 10:35,UPI
6799,1485,Transfer,199077.82,03-02-2025 20:21,Cash
6800,1122,Transfer,117078.05,07-09-2025 11:38,UPI
6801,471,Transfer,29267.2,30-12-2024 11:49,NEFT
6802,172,Transfer,124150.96,01-10-2024 07:14,Cash
6803,485,Withdrawal,186239.5,12-03-2025 19:14,NEFT
6804,1126,Transfer,80559.24,22-02-2024 12:29,UPI
6805,783,Withdrawal,162882.81,16-06-2025 04:18,IMPS
6806,916,Withdrawal,183001.82,08-08-2024 09:39,IMPS
6807,95,Transfer,114475.8,05-08-2024 22:20,UPI
6808,1367,Transfer,151936.14,26-01-2025 07:10,NEFT
6809,1381,Transfer,178969.07,25-06-2025 03:49,UPI
6810,114,Withdrawal,120588.29,05-08-2025 08:23,Cash
6811,849,Transfer,127562.79,31-05-2024 00:09,IMPS
6812,1013,Withdrawal,178783.24,25-04-2024 09:33,Cash
6813,779,Deposit,75514.71,04-09-2024 01:12,UPI
6814,1427,Withdrawal,66378.74,15-04-2025 06:53,Cash
6815,166,Deposit,46782.29,22-09-2025 23:29,IMPS
